domain,page_url,found_type,value,anchor_text,context_snippet,relevance_score,status_code,note,detected_language,language_confidence
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,courrierdeslecteurs@lequipe.fr,,r contacter notre régie publicitaire : commerciauxequipetv@amaurymedia.fr L'Équipe Écrivez à la rédaction de l'Équipe : courrierdeslecteurs@lequipe.fr Contactez les abonnements : abonumerique@lequipe.fr Pour acheter un ancien numéro (datant de moins de 2 mois) : cliquez,60,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,editions@lequipe.fr,,merique@lequipe.fr Pour acheter un ancien numéro (datant de moins de 2 mois) : cliquez ici Pour Les Éditions L'Équipe : editions@lequipe.fr Pour contacter notre régie publicitaire : commerciauxequipeprint@amaurymedia.fr Pour des opérations spéciales en média,60,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,commerciauxequipeprint@amaurymedia.fr,,ins de 2 mois) : cliquez ici Pour Les Éditions L'Équipe : editions@lequipe.fr Pour contacter notre régie publicitaire : commerciauxequipeprint@amaurymedia.fr Pour des opérations spéciales en média et hors média : ops@amaurymedia.fr Le magazine L'Équipe Écrivez à la rédaction d,60,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,ops@amaurymedia.fr,,notre régie publicitaire : commerciauxequipeprint@amaurymedia.fr Pour des opérations spéciales en média et hors média : ops@amaurymedia.fr Le magazine L'Équipe Écrivez à la rédaction de l'Équipe Magazine : contact@lequipe.fr Pour contacter notre régie public,60,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,u003Eabonumerique@lequipe.fr,,,60,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,u003Ecommerciauxdigital@amaurymedia.fr,,,60,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,u003Ecommerciauxequipetv@amaurymedia.fr,,,60,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,u003Ecourrierdeslecteurs@lequipe.fr,,,60,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,u003Eeditions@lequipe.fr,,,60,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,u003Eops@amaurymedia.fr,,,60,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,u003Ecommerciauxequipeprint@amaurymedia.fr,,,60,200,text_email,fr,0.5125
amazon.it,https://www.aboutamazon.it/,link,https://www.amazon.it/gp/help/customer/display.html?ie=UTF8&nodeId=200545460&ref_=footer_privacy,Informativa sulla Privacy,") About Amazon (Français) Press Center (English) Brazil About Amazon (Português) Condizioni Generali di Uso e Vendita | Informativa sulla Privacy | Impostazioni dei cookie | Amazon.it, © 2010-2022, Amazon.com, Inc. o o società affiliate. Menu Cerca Cerca Chiudi Cer",60,200,keyword_link,it,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=200545460,email,eu-privacy@amazon.it,,"under Data Privacy Framework, or about our privacy practices generally, please contact us at: eu-privacy@amazon.it. We will respond to your inquiry promptly. If you have an unresolved privacy or data use concern that we h",100,200,text_email,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=200545460,link,https://www.amazon.it/-/en/gp/help/customer/display.html?ref_=hp_bc_nav&nodeId=GRFTMVHP4HXMESSP,Security and Privacy,et Supplies Subscribe & Save Sell on Amazon Kindle Books Customer Service Help and customer service Find more solutions Security and Privacy › Legal Policies › Amazon.it Privacy Notice Last updated: 22.12.2025 Consult previous versions of the Privacy Notice .,60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=200545460,link,https://www.amazon.it/-/en/gp/help/customer/display.html?nodeId=GYT8SUSD2E9EWE8Q,Consult previous versions of the Privacy Notice,r service Find more solutions Security and Privacy › Legal Policies › Amazon.it Privacy Notice Last updated: 22.12.2025 Consult previous versions of the Privacy Notice . We know that you care how information about you is used and shared and we appreciate your trust in us to,60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=200545460,link,https://www.amazon.it/-/en/help/AlexaPrivacy,"Alexa, Echo Devices and Your Privacy","you, and improve Amazon Services. For more information about Alexa voice services, consult our Alexa, Echo Devices and Your Privacy Help page. Advertising. We use your personal information such as your interactions with Amazon sites, content,",60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=200545460,link,https://www.amazon.it/-/en/privacyprefs/retail,Cookie preferences,"r more information about cookies and how we use them, please read our Cookies notice . You can manage your cookie preferences at Cookie preferences . Does Amazon Europe Share Your Personal Information? Information about our customers is an impor",60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=200545460,link,https://www.amazon.it/-/en/privacyprefs/retail?oCT=ads,Cookies and Advertising Choices,"dvertisers. You can make choices in relation to these uses of your personal information on the Cookies and Advertising Choices page and the Advertising Preferences . What Information Can I Access in my Account? You can access your information, in",60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=200545460,link,https://www.amazon.it/-/en/gp/help/customer/display.html?nodeId=GQFYXZHZB2H629WN,Privacy settings FAQs,"""Manage Your Content and Devices""), device, or application. For more information, consult our Privacy settings FAQs . Most non-Amazon devices also provide users with the ability to change device permissions (e.",60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=200545460,link,https://www.amazon.it/-/en/gp/help/customer/display.html?nodeId=202185560,Children Privacy Notice,"personal information for Amazon Services intended for children under the age of 13, please read our Children Privacy Notice . How Long Do We Keep Your Personal Information? We keep your personal information to enable your continued use of Amaz",60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=200545460,link,https://www.dataprivacyframework.gov/,here,e collect your personal information in order to provide and continually improve our products and services. Here are the types of personal information we collect: Information you give us: We receive and store any information you pro,60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=200545460,link,https://www.dataprivacyframework.gov/s/article/How-to-Submit-a-Complaint-Relating-to-a-Participating-Organization-s-Compliance-with-the-DPF-Principles-dpf,panel set up by the Data Privacy Framework,"on through the Data Privacy Framework Panel. To learn more about the Data Privacy Framework Panel, consult panel set up by the Data Privacy Framework . As explained in our Privacy Notice , we sometimes provide personal information to third parties to perform services o",60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=200545460,link,https://www.amazon.it/-/en/gp/help/customer/display.html?nodeId=201909010#GUID-39BCAF6A-C3F5-45F7-8A6B-2D747519AB82__SECTION_65D96BE59635469AA6DFD6D9D67A3372,Privacy Notice,Amazon.it Privacy Notice - Amazon Customer Service Skip to Main content Keyboard shortcuts Search ALT + / Basket shift + ALT + C Home shift + AL,60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=200545460,link,https://www.dataprivacyframework.gov/s/participant-search/participant-detail?id=a2zt0000000TOWQAA4,review our Privacy Data Privacy Framework registration,by the third party unless we prove we are not responsible for the event giving rise to the damage. You can review our Privacy Data Privacy Framework registration . The Amazon Group Companies are subject to the investigatory and enforcement powers of the Federal Trade,60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=200545460,link,https://www.amazon.it/-/en/contattaci,contact us,"you have any concern about privacy at Amazon Europe or want to contact one of our data controllers, please contact us with a thorough description and we will try to resolve the issue for you. Further, the data protection off",60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=200545460,link,https://www.amazon.it/-/en/gp/aw/contact-us,Customer Service,Amazon.it Privacy Notice - Amazon Customer Service Skip to Main content Keyboard shortcuts Search ALT + / Basket shift + ALT + C Home shift + ALT + H Orders shift + ALT +,60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=200545460,link,https://cnpd.public.lu/en.html,Commission Nationale pour la Protection des Données,"a Complaint to a Supervisory Authority? General. You can file a complaint with our principal supervisory authority, the Commission Nationale pour la Protection des Données in Luxembourg, or with a local authority. Amazon Music and Prime Video. If your complaint concerns the processing of pe",60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=200545460,link,https://www.lda.bayern.de/de/index.html,Bayerisches Landesamt für Datenschutzaufsicht,rocessing of personal information relating to your use of Prime Video and Amazon Music you can contact the Bayerisches Landesamt für Datenschutzaufsicht (for use of these services in the EU) or the Information Commissioner's Office (for use of these services in the UK). W,60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=200545460,link,https://www.amazon.it:443/-/en/gp/help/customer/display.html?nodeId=200545460&ref_=footer_privacy,Privacy Notice,Amazon.it Privacy Notice - Amazon Customer Service Skip to Main content Keyboard shortcuts Search ALT + / Basket shift + ALT + C Home shift + AL,60,200,keyword_link,fr,0.5125
amazon.it,https://www.aboutamazon.it/,link,https://www.amazon.it/gp/help/customer/display.html?ie=UTF8&nodeId=200545460&ref_=footer_privacy,Informativa sulla Privacy,") About Amazon (Français) Press Center (English) Brazil About Amazon (Português) Condizioni Generali di Uso e Vendita | Informativa sulla Privacy | Impostazioni dei cookie | Amazon.it, © 2010-2022, Amazon.com, Inc. o o società affiliate. Menu Cerca Cerca Chiudi Cer",60,200,keyword_link,it,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,contact@lequipe.fr,,dias guide d'achat Nous contacter Tous les contacts utiles ma liste L'Équipe.fr Écrivez à la rédaction de l'Équipe.fr : contact@lequipe.fr Pour toutes les questions concernant le site L'Équipe.fr : contact@lequipe.fr Pour contacter les abonnements numériques,100,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,u003Econtact@lequipe.fr,,,100,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/,link,https://www.lequipe.fr/Page/Politique-de-confidentialite/1183897,politique de confidentialité,quipe la boutique des Unes et Photos espace licenciés L'Équipe Fondaction L'Équipe autres informations mentions légales politique de confidentialité conditions générales d'utilisation conditions générales de vente jeux concours la chaine L'Équipe environnement paramét,60,200,keyword_link,fr,0.5125
lequipe.fr,https://www.lequipe.fr/,link,https://www.lequipe.fr/mon-compte/faq,aide et contact,L'Équipe environnement paramétrer mon consentement organigramme L'Équipe Amaury groupe ASO Amaury média offres d'emploi aide et contact nous contacter L'ÉQUIPE publicité L'ÉQUIPE publicité JO 2026 Six Nations mes actus football rugby tennis cyclisme baske,60,200,keyword_link,fr,0.5125
lequipe.fr,https://www.lequipe.fr/,link,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,nous contacter,nement paramétrer mon consentement organigramme L'Équipe Amaury groupe ASO Amaury média offres d'emploi aide et contact nous contacter L'ÉQUIPE publicité L'ÉQUIPE publicité JO 2026 Six Nations mes actus football rugby tennis cyclisme basket auto-moto ski,60,200,keyword_link,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,abonumerique@lequipe.fr,,ur toutes les questions concernant le site L'Équipe.fr : contact@lequipe.fr Pour contacter les abonnements numériques : abonumerique@lequipe.fr Pour contacter notre régie publicitaire : commerciauxdigital@amaurymedia.fr La chaine L'Équipe Écrivez à la rédaction d,60,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,commerciauxdigital@amaurymedia.fr,,equipe.fr Pour contacter les abonnements numériques : abonumerique@lequipe.fr Pour contacter notre régie publicitaire : commerciauxdigital@amaurymedia.fr La chaine L'Équipe Écrivez à la rédaction de la chaine L'Équipe : contact@lequipe.fr Pour contacter notre régie publici,60,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,commerciauxequipetv@amaurymedia.fr,,ne L'Équipe Écrivez à la rédaction de la chaine L'Équipe : contact@lequipe.fr Pour contacter notre régie publicitaire : commerciauxequipetv@amaurymedia.fr L'Équipe Écrivez à la rédaction de l'Équipe : courrierdeslecteurs@lequipe.fr Contactez les abonnements : abonumerique@l,60,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,courrierdeslecteurs@lequipe.fr,,r contacter notre régie publicitaire : commerciauxequipetv@amaurymedia.fr L'Équipe Écrivez à la rédaction de l'Équipe : courrierdeslecteurs@lequipe.fr Contactez les abonnements : abonumerique@lequipe.fr Pour acheter un ancien numéro (datant de moins de 2 mois) : cliquez,60,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,editions@lequipe.fr,,merique@lequipe.fr Pour acheter un ancien numéro (datant de moins de 2 mois) : cliquez ici Pour Les Éditions L'Équipe : editions@lequipe.fr Pour contacter notre régie publicitaire : commerciauxequipeprint@amaurymedia.fr Pour des opérations spéciales en média,60,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,commerciauxequipeprint@amaurymedia.fr,,ins de 2 mois) : cliquez ici Pour Les Éditions L'Équipe : editions@lequipe.fr Pour contacter notre régie publicitaire : commerciauxequipeprint@amaurymedia.fr Pour des opérations spéciales en média et hors média : ops@amaurymedia.fr Le magazine L'Équipe Écrivez à la rédaction d,60,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,ops@amaurymedia.fr,,notre régie publicitaire : commerciauxequipeprint@amaurymedia.fr Pour des opérations spéciales en média et hors média : ops@amaurymedia.fr Le magazine L'Équipe Écrivez à la rédaction de l'Équipe Magazine : contact@lequipe.fr Pour contacter notre régie public,60,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,u003Eabonumerique@lequipe.fr,,,60,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,u003Ecommerciauxdigital@amaurymedia.fr,,,60,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,u003Ecommerciauxequipetv@amaurymedia.fr,,,60,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,u003Ecourrierdeslecteurs@lequipe.fr,,,60,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,u003Eeditions@lequipe.fr,,,60,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,u003Eops@amaurymedia.fr,,,60,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,u003Ecommerciauxequipeprint@amaurymedia.fr,,,60,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,contact@lequipe.fr,,dias guide d'achat Nous contacter Tous les contacts utiles ma liste L'Équipe.fr Écrivez à la rédaction de l'Équipe.fr : contact@lequipe.fr Pour toutes les questions concernant le site L'Équipe.fr : contact@lequipe.fr Pour contacter les abonnements numériques,100,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,u003Econtact@lequipe.fr,,,100,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/,link,https://www.lequipe.fr/Page/Politique-de-confidentialite/1183897,politique de confidentialité,quipe la boutique des Unes et Photos espace licenciés L'Équipe Fondaction L'Équipe autres informations mentions légales politique de confidentialité conditions générales d'utilisation conditions générales de vente jeux concours la chaine L'Équipe environnement paramét,60,200,keyword_link,fr,0.5125
lequipe.fr,https://www.lequipe.fr/,link,https://www.lequipe.fr/mon-compte/faq,aide et contact,L'Équipe environnement paramétrer mon consentement organigramme L'Équipe Amaury groupe ASO Amaury média offres d'emploi aide et contact nous contacter L'ÉQUIPE publicité L'ÉQUIPE publicité JO 2026 Six Nations mes actus football rugby tennis cyclisme baske,60,200,keyword_link,fr,0.5125
lequipe.fr,https://www.lequipe.fr/,link,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,nous contacter,nement paramétrer mon consentement organigramme L'Équipe Amaury groupe ASO Amaury média offres d'emploi aide et contact nous contacter L'ÉQUIPE publicité L'ÉQUIPE publicité JO 2026 Six Nations mes actus football rugby tennis cyclisme basket auto-moto ski,60,200,keyword_link,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,abonumerique@lequipe.fr,,ur toutes les questions concernant le site L'Équipe.fr : contact@lequipe.fr Pour contacter les abonnements numériques : abonumerique@lequipe.fr Pour contacter notre régie publicitaire : commerciauxdigital@amaurymedia.fr La chaine L'Équipe Écrivez à la rédaction d,60,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,commerciauxdigital@amaurymedia.fr,,equipe.fr Pour contacter les abonnements numériques : abonumerique@lequipe.fr Pour contacter notre régie publicitaire : commerciauxdigital@amaurymedia.fr La chaine L'Équipe Écrivez à la rédaction de la chaine L'Équipe : contact@lequipe.fr Pour contacter notre régie publici,60,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,commerciauxequipetv@amaurymedia.fr,,ne L'Équipe Écrivez à la rédaction de la chaine L'Équipe : contact@lequipe.fr Pour contacter notre régie publicitaire : commerciauxequipetv@amaurymedia.fr L'Équipe Écrivez à la rédaction de l'Équipe : courrierdeslecteurs@lequipe.fr Contactez les abonnements : abonumerique@l,60,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,courrierdeslecteurs@lequipe.fr,,r contacter notre régie publicitaire : commerciauxequipetv@amaurymedia.fr L'Équipe Écrivez à la rédaction de l'Équipe : courrierdeslecteurs@lequipe.fr Contactez les abonnements : abonumerique@lequipe.fr Pour acheter un ancien numéro (datant de moins de 2 mois) : cliquez,60,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,editions@lequipe.fr,,merique@lequipe.fr Pour acheter un ancien numéro (datant de moins de 2 mois) : cliquez ici Pour Les Éditions L'Équipe : editions@lequipe.fr Pour contacter notre régie publicitaire : commerciauxequipeprint@amaurymedia.fr Pour des opérations spéciales en média,60,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,commerciauxequipeprint@amaurymedia.fr,,ins de 2 mois) : cliquez ici Pour Les Éditions L'Équipe : editions@lequipe.fr Pour contacter notre régie publicitaire : commerciauxequipeprint@amaurymedia.fr Pour des opérations spéciales en média et hors média : ops@amaurymedia.fr Le magazine L'Équipe Écrivez à la rédaction d,60,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,ops@amaurymedia.fr,,notre régie publicitaire : commerciauxequipeprint@amaurymedia.fr Pour des opérations spéciales en média et hors média : ops@amaurymedia.fr Le magazine L'Équipe Écrivez à la rédaction de l'Équipe Magazine : contact@lequipe.fr Pour contacter notre régie public,60,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,u003Eabonumerique@lequipe.fr,,,60,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,u003Ecommerciauxdigital@amaurymedia.fr,,,60,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,u003Ecommerciauxequipetv@amaurymedia.fr,,,60,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,u003Ecourrierdeslecteurs@lequipe.fr,,,60,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,u003Eeditions@lequipe.fr,,,60,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,u003Eops@amaurymedia.fr,,,60,200,text_email,fr,0.5125
lequipe.fr,https://www.lequipe.fr/Page/Tous-les-contacts-utiles/1183885,email,u003Ecommerciauxequipeprint@amaurymedia.fr,,,60,200,text_email,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=200545460,email,eu-privacy@amazon.it,,"under Data Privacy Framework, or about our privacy practices generally, please contact us at: eu-privacy@amazon.it. We will respond to your inquiry promptly. If you have an unresolved privacy or data use concern that we h",100,200,text_email,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=200545460,link,https://www.amazon.it/-/en/gp/help/customer/display.html?ref_=hp_bc_nav&nodeId=GRFTMVHP4HXMESSP,Security and Privacy,et Supplies Subscribe & Save Sell on Amazon Kindle Books Customer Service Help and customer service Find more solutions Security and Privacy › Legal Policies › Amazon.it Privacy Notice Last updated: 22.12.2025 Consult previous versions of the Privacy Notice .,60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=200545460,link,https://www.amazon.it/-/en/gp/help/customer/display.html?nodeId=GYT8SUSD2E9EWE8Q,Consult previous versions of the Privacy Notice,r service Find more solutions Security and Privacy › Legal Policies › Amazon.it Privacy Notice Last updated: 22.12.2025 Consult previous versions of the Privacy Notice . We know that you care how information about you is used and shared and we appreciate your trust in us to,60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=200545460,link,https://www.amazon.it/-/en/help/AlexaPrivacy,"Alexa, Echo Devices and Your Privacy","you, and improve Amazon Services. For more information about Alexa voice services, consult our Alexa, Echo Devices and Your Privacy Help page. Advertising. We use your personal information such as your interactions with Amazon sites, content,",60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=200545460,link,https://www.amazon.it/-/en/privacyprefs/retail,Cookie preferences,"r more information about cookies and how we use them, please read our Cookies notice . You can manage your cookie preferences at Cookie preferences . Does Amazon Europe Share Your Personal Information? Information about our customers is an impor",60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=200545460,link,https://www.amazon.it/-/en/privacyprefs/retail?oCT=ads,Cookies and Advertising Choices,"dvertisers. You can make choices in relation to these uses of your personal information on the Cookies and Advertising Choices page and the Advertising Preferences . What Information Can I Access in my Account? You can access your information, in",60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=200545460,link,https://www.amazon.it/-/en/gp/help/customer/display.html?nodeId=GQFYXZHZB2H629WN,Privacy settings FAQs,"""Manage Your Content and Devices""), device, or application. For more information, consult our Privacy settings FAQs . Most non-Amazon devices also provide users with the ability to change device permissions (e.",60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=200545460,link,https://www.amazon.it/-/en/gp/help/customer/display.html?nodeId=202185560,Children Privacy Notice,"personal information for Amazon Services intended for children under the age of 13, please read our Children Privacy Notice . How Long Do We Keep Your Personal Information? We keep your personal information to enable your continued use of Amaz",60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=200545460,link,https://www.dataprivacyframework.gov/,here,e collect your personal information in order to provide and continually improve our products and services. Here are the types of personal information we collect: Information you give us: We receive and store any information you pro,60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=200545460,link,https://www.dataprivacyframework.gov/s/article/How-to-Submit-a-Complaint-Relating-to-a-Participating-Organization-s-Compliance-with-the-DPF-Principles-dpf,panel set up by the Data Privacy Framework,"on through the Data Privacy Framework Panel. To learn more about the Data Privacy Framework Panel, consult panel set up by the Data Privacy Framework . As explained in our Privacy Notice , we sometimes provide personal information to third parties to perform services o",60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=200545460,link,https://www.amazon.it/-/en/gp/help/customer/display.html?nodeId=201909010#GUID-39BCAF6A-C3F5-45F7-8A6B-2D747519AB82__SECTION_65D96BE59635469AA6DFD6D9D67A3372,Privacy Notice,Amazon.it Privacy Notice - Amazon Customer Service Skip to Main content Keyboard shortcuts Search ALT + / Basket shift + ALT + C Home shift + AL,60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=200545460,link,https://www.dataprivacyframework.gov/s/participant-search/participant-detail?id=a2zt0000000TOWQAA4,review our Privacy Data Privacy Framework registration,by the third party unless we prove we are not responsible for the event giving rise to the damage. You can review our Privacy Data Privacy Framework registration . The Amazon Group Companies are subject to the investigatory and enforcement powers of the Federal Trade,60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=200545460,link,https://www.amazon.it/-/en/contattaci,contact us,"you have any concern about privacy at Amazon Europe or want to contact one of our data controllers, please contact us with a thorough description and we will try to resolve the issue for you. Further, the data protection off",60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=200545460,link,https://www.amazon.it/-/en/gp/aw/contact-us,Customer Service,Amazon.it Privacy Notice - Amazon Customer Service Skip to Main content Keyboard shortcuts Search ALT + / Basket shift + ALT + C Home shift + ALT + H Orders shift + ALT +,60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=200545460,link,https://cnpd.public.lu/en.html,Commission Nationale pour la Protection des Données,"a Complaint to a Supervisory Authority? General. You can file a complaint with our principal supervisory authority, the Commission Nationale pour la Protection des Données in Luxembourg, or with a local authority. Amazon Music and Prime Video. If your complaint concerns the processing of pe",60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=200545460,link,https://www.lda.bayern.de/de/index.html,Bayerisches Landesamt für Datenschutzaufsicht,rocessing of personal information relating to your use of Prime Video and Amazon Music you can contact the Bayerisches Landesamt für Datenschutzaufsicht (for use of these services in the EU) or the Information Commissioner's Office (for use of these services in the UK). W,60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=200545460,link,https://www.amazon.it:443/-/en/gp/help/customer/display.html?nodeId=200545460&ref_=footer_privacy,Privacy Notice,Amazon.it Privacy Notice - Amazon Customer Service Skip to Main content Keyboard shortcuts Search ALT + / Basket shift + ALT + C Home shift + AL,60,200,keyword_link,fr,0.5125
